	ERR1842970	ERR1842971	ERR1842972	ERR1842973	ERR1842974	ERR1842975	ERR1842976	ERR1842977	ERR1842978	ERR1842979	ERR1842980	ERR1842981	ERR1842982	ERR1842983	ERR1842984	ERR1842985	ERR1842986	ERR1842987	ERR1842988	ERR1842989	ERR1842990	ERR1842991	ERR1842992	ERR1842993	ERR1842994	ERR1842995	ERR1842996
ERR1842980	0.5095865583600417	0.2845015076827329	0.3415235416094533	0.6754991895342901	0.6521330007355945	0.5519875169743351	0.6140285406234176	0.5202221935445289	0.5276677718436729	0.6300973101416655	0	0.4759606320265243	0.5872784616307083	0.6270369574226705	0.5393407616853032	0.5669233709567562	0.6682114400337469	0.5622829273586021	0.6760774965535641	0.5660299244196235	0.6208515730226318	0.6912606255800702	0.7025680549930062	0.693049127970748	0.6747413951501292	0.6819004464337584	0.6593351896213542
ERR1842981	0.3752014338034122	0.4530602112354183	0.372285130706499	0.5686233795391055	0.5730547172766938	0.4488749411993797	0.542088640912649	0.4876555447588718	0.5569486985490201	0.5070600654990088	0.4759606320265243	0	0.4666509944186891	0.5410076985289518	0.4078031193040065	0.4749508235159748	0.5565276211450345	0.4307062010195563	0.6037518760419729	0.5332356755521448	0.4560799428511987	0.6004465248908269	0.6187180626155757	0.5996549372169941	0.5974480445007102	0.5779566578303327	0.5617321727798421
ERR1842982	0.4325900268142145	0.5760608089517683	0.5544528887637862	0.4126124785797698	0.4570590364269704	0.445666111909901	0.4909678545845393	0.4274247955238329	0.5194603431553136	0.5428962797803915	0.5872784616307083	0.4666509944186891	0	0.4036216210852934	0.4094017307630686	0.411705949781312	0.4760374112243964	0.3712221784762209	0.6180470891976121	0.6381009614280644	0.6085612332157712	0.5526809769076447	0.5698132659119274	0.5697742579162376	0.5703839420549482	0.5363686369235312	0.5688650492795709
ERR1842983	0.4872472115487604	0.6170562527893861	0.6063645735695677	0.5264290471274351	0.3458400741195296	0.5220963437944458	0.5111113032389224	0.520408885060069	0.5402150282039667	0.5409517151431887	0.6270369574226705	0.5410076985289518	0.4036216210852934	0	0.5016576313132312	0.5018261061070842	0.5428886257558398	0.4537514309381109	0.6001340131653776	0.6407016388674643	0.6037636288579821	0.5737098435064556	0.4993402779123785	0.5483049800243801	0.5696548787976968	0.5528138914727518	0.5826216386503982
ERR1842984	0.4323793810184828	0.5504755396009493	0.5324409180325891	0.5302487293571807	0.5483695536525073	0.3319777716594735	0.5087535671838873	0.4577315111703851	0.5249024596892991	0.5645631448848301	0.5393407616853032	0.4078031193040065	0.4094017307630686	0.5016576313132312	0	0.4136490974305228	0.5021794825440458	0.3740911144460624	0.62514693994091	0.6051152706521181	0.5757694826163287	0.5877505615009087	0.5911559622649871	0.5818049434929081	0.5690428470732926	0.5596993675164329	0.4930143840289146
ERR1842985	0.4729332344839792	0.5677714584714119	0.5590205407109035	0.5393075124447717	0.4689205323523127	0.3749550274028206	0.3622800632666976	0.464879869525306	0.4523130730990059	0.5796035282380283	0.5669233709567562	0.4749508235159748	0.411705949781312	0.5018261061070842	0.4136490974305228	0	0.5271011530999553	0.407676930187035	0.648391525897298	0.6407201023744897	0.628744489978447	0.6094988376368544	0.6085841476734686	0.6131645204566566	0.5358788439998783	0.5780016718760845	0.5991517288197803
ERR1842986	0.5331668934598024	0.6534346230974714	0.6377515498152069	0.4005961776412305	0.5884821836985638	0.5418964900170387	0.4805702929577579	0.4489069066122132	0.6336239569999196	0.4715468298601309	0.6682114400337469	0.5565276211450345	0.4760374112243964	0.5428886257558398	0.5021794825440458	0.5271011530999553	0	0.4801126806635095	0.5318673981393519	0.5540225011495126	0.5156451627483954	0.4868122790193634	0.498132422449204	0.4831482783416194	0.4700869803768338	0.3852781089127995	0.477641300206696
ERR1842987	0.4038906920430174	0.5691945383492889	0.5312907847164773	0.4840085394317972	0.4944527719526594	0.4192599122425882	0.4873591115011253	0.4307741708331527	0.4402964140747492	0.54371513214796	0.5622829273586021	0.4307062010195563	0.3712221784762209	0.4537514309381109	0.3740911144460624	0.407676930187035	0.4801126806635095	0	0.6206789362840252	0.6285318674309041	0.6024686704361136	0.5913546631789937	0.5758609502310653	0.5345211608414678	0.5770511192246296	0.5520674075547679	0.5763189787519857
ERR1842988	0.4949737752236488	0.6600428188907824	0.6546241522449816	0.549138104698062	0.6507379150704223	0.65440051748234	0.5878807353810123	0.638175768271126	0.71478950530464	0.4717288118073742	0.6760774965535641	0.6037518760419729	0.6180470891976121	0.6001340131653776	0.62514693994091	0.648391525897298	0.5318673981393519	0.6206789362840252	0	0.5212948692930014	0.462361257708461	0.4256490741100247	0.4222936028721997	0.4406662565490466	0.4621918058562954	0.4777809160655273	0.4666709068975919
ERR1842989	0.582598445761445	0.5415359682771159	0.6228864394606797	0.577261152505353	0.6718112757266689	0.6250124984053749	0.5891099367882792	0.6480680340665176	0.7280474888910121	0.5035956622975071	0.5660299244196235	0.5332356755521448	0.6381009614280644	0.6407016388674643	0.6051152706521181	0.6407201023744897	0.5540225011495126	0.6285318674309041	0.5212948692930014	0	0.3758005189455378	0.5241067567901851	0.5462284041826844	0.5304897396070675	0.5157819240881364	0.516299097021693	0.4700105338183412
ERR1842990	0.5447488348360774	0.5902128959518476	0.5629728217186526	0.5389404871570176	0.6483702193601943	0.6002199538956868	0.5690660640336388	0.6184801192123499	0.7036666629581729	0.469397330786655	0.6208515730226318	0.4560799428511987	0.6085612332157712	0.6037636288579821	0.5757694826163287	0.628744489978447	0.5156451627483954	0.6024686704361136	0.462361257708461	0.3758005189455378	0	0.4735082575608149	0.5082391691334612	0.4834398496642808	0.4772911928050744	0.4677604182282176	0.4193264362713807
ERR1842991	0.5625454538043991	0.6747780499525191	0.6629171029619043	0.4536723077176371	0.6336423994092217	0.6241646345045119	0.5349420333826749	0.5874938977314403	0.686489696282287	0.5171322514025243	0.6912606255800702	0.6004465248908269	0.5526809769076447	0.5737098435064556	0.5877505615009087	0.6094988376368544	0.4868122790193634	0.5913546631789937	0.4256490741100247	0.5241067567901851	0.4735082575608149	0	0.3880636921887532	0.3804786237690038	0.3901440667978486	0.3846410562603284	0.4091703917735213
ERR1842992	0.5570003008077382	0.6874638234880867	0.6815263254657586	0.4936090822265182	0.5820756035270374	0.6269612789529212	0.5450288379721232	0.6011641518105926	0.6814851011145641	0.5265664966745535	0.7025680549930062	0.6187180626155757	0.5698132659119274	0.4993402779123785	0.5911559622649871	0.6085841476734686	0.498132422449204	0.5758609502310653	0.4222936028721997	0.5462284041826844	0.5082391691334612	0.3880636921887532	0	0.3803197224284603	0.4197576323590484	0.4316547797334385	0.4220669498798649
ERR1842993	0.5492315533124911	0.6787168625311347	0.659740900317465	0.4988568303053043	0.6146933845362363	0.6180839517498978	0.5443634175790877	0.589836547349636	0.6410658490793645	0.5041491534817425	0.693049127970748	0.5996549372169941	0.5697742579162376	0.5483049800243801	0.5818049434929081	0.6131645204566566	0.4831482783416194	0.5345211608414678	0.4406662565490466	0.5304897396070675	0.4834398496642808	0.3804786237690038	0.3803197224284603	0	0.4135043864510584	0.3985534837532727	0.4118495289986807
ERR1842994	0.5708185789295392	0.6633417474202977	0.6600787231351929	0.491580682811647	0.6404377313394127	0.6088215564999527	0.4378021302042964	0.5754863440974514	0.6801106500019599	0.5313979753691978	0.6747413951501292	0.5974480445007102	0.5703839420549482	0.5696548787976968	0.5690428470732926	0.5358788439998783	0.4700869803768338	0.5770511192246296	0.4621918058562954	0.5157819240881364	0.4772911928050744	0.3901440667978486	0.4197576323590484	0.4135043864510584	0	0.3925562041182591	0.3953826294854612
ERR1842995	0.5475185215690087	0.6648603041933764	0.6505231209182725	0.4527898877997193	0.6154271056618226	0.5985715181170136	0.5070707322624559	0.5145458587274625	0.6637217904264633	0.5030243002947247	0.6819004464337584	0.5779566578303327	0.5363686369235312	0.5528138914727518	0.5596993675164329	0.5780016718760845	0.3852781089127995	0.5520674075547679	0.4777809160655273	0.516299097021693	0.4677604182282176	0.3846410562603284	0.4316547797334385	0.3985534837532727	0.3925562041182591	0	0.4180338440172689
ERR1842996	0.5621255467148302	0.6385840011889806	0.6320742321954304	0.4968251415705769	0.6310962991854604	0.5422918268823173	0.5232334150657707	0.5873359251242796	0.6735662937958207	0.5120685361529177	0.6593351896213542	0.5617321727798421	0.5688650492795709	0.5826216386503982	0.4930143840289146	0.5991517288197803	0.477641300206696	0.5763189787519857	0.4666709068975919	0.4700105338183412	0.4193264362713807	0.4091703917735213	0.4220669498798649	0.4118495289986807	0.3953826294854612	0.4180338440172689	0
