	ERR1842970	ERR1842971	ERR1842972	ERR1842973	ERR1842974	ERR1842975	ERR1842976	ERR1842977	ERR1842978	ERR1842979	ERR1842980	ERR1842981	ERR1842982	ERR1842983	ERR1842984	ERR1842985	ERR1842986	ERR1842987	ERR1842988	ERR1842989	ERR1842990	ERR1842991	ERR1842992	ERR1842993	ERR1842994	ERR1842995	ERR1842996
ERR1842982	0.8009569377990431	0.8598315998018822	0.814540059347181	0.5604272062956718	0.7938775510204081	0.7877591312931885	0.7551020408163265	0.7270822420115244	0.7907708442579968	0.8003291278113001	0.8599455040871935	0.8091263216471898	0.0	0.774074074074074	0.7879624516841524	0.7452934662236987	0.722693531283139	0.7494600431965442	0.8487191880135331	0.8678532901833873	0.8406183368869936	0.7517275419545904	0.8414239482200647	0.8269049858889934	0.8120229007633588	0.7866336633663367	0.8303700144161461
ERR1842983	0.7739443872296602	0.8904179408766565	0.8490374873353597	0.7934621099554234	0.5820139328689043	0.8113207547169812	0.8212830957230143	0.8130792996910402	0.7551369863013698	0.7704233750745378	0.8830210107893243	0.8673412029229904	0.774074074074074	0.0	0.8338028169014085	0.8059118795315114	0.8196382428940568	0.7465675057208238	0.8201777313120753	0.904550499445061	0.8723872387238724	0.8318756073858115	0.7198924731182795	0.7913265306122449	0.8519417475728155	0.8445106805762543	0.8574962889658585
ERR1842984	0.8319544984488108	0.8176064441887226	0.8015607580824972	0.8066013408973698	0.8463215258855585	0.5674448767833982	0.7728035814213766	0.7965821389195149	0.8327664399092971	0.8355342136854742	0.8127413127413128	0.7880921895006402	0.7879624516841524	0.8338028169014085	0.0	0.7621091354996934	0.77645727221279	0.7879320445225542	0.8774973711882229	0.8241269841269842	0.8113440197287299	0.8544176706827309	0.8755599800895968	0.8611251900658895	0.8225721784776903	0.842436974789916	0.6880623875224955
ERR1842985	0.8220424671385238	0.8388858547241944	0.8211252653927813	0.7737789203084833	0.8324439701173959	0.7534171678512849	0.5505761843790012	0.7683060109289618	0.8020247469066367	0.8163625662154208	0.8366727383120826	0.8260609683203826	0.7452934662236987	0.8059118795315114	0.7621091354996934	0.0	0.7580645161290323	0.7833996588971006	0.866974833076528	0.8560380725758477	0.8550973654066437	0.8363006923837785	0.8667315175097277	0.8614931237721022	0.7050923335198657	0.8138686131386861	0.8202716823406478
ERR1842986	0.8030009680542111	0.8586519114688129	0.8108651911468813	0.7258064516129032	0.8471810089020771	0.7842448569994982	0.7611940298507462	0.5586289837642814	0.8173777315296566	0.8073089700996677	0.8554752640355753	0.8014789533560864	0.722693531283139	0.8196382428940568	0.77645727221279	0.7580645161290323	0.0	0.7592391304347826	0.84	0.8604522890237176	0.8237232289950577	0.7976878612716763	0.8587909552376557	0.8224880382775119	0.8037974683544303	0.673614920460779	0.8189867191342843
ERR1842987	0.7788609543355567	0.8789283874291602	0.837173579109063	0.7601832993890021	0.7682993946064942	0.7908666320705761	0.7954190525767829	0.7770700636942676	0.6526576019777504	0.7862190812720848	0.8810472396129767	0.8215330602691633	0.7494600431965442	0.7465675057208238	0.7879320445225542	0.7833996588971006	0.7592391304347826	0.0	0.8442622950819673	0.8764236902050114	0.8527435610302352	0.8385693571773803	0.8170974155069582	0.7137425312330256	0.8485143692157818	0.8257575757575758	0.8355196770938446
ERR1842988	0.6655755591925805	0.8739326971371171	0.8482010842779695	0.8345759552656105	0.848575712143928	0.8840242198416395	0.8435374149659864	0.8523002421307506	0.8645096056622852	0.7030487804878048	0.8667038482989403	0.8495575221238938	0.8487191880135331	0.8201777313120753	0.8774973711882229	0.866974833076528	0.84	0.8442622950819673	0.0	0.8421351504826803	0.8037330316742082	0.762406015037594	0.7359173126614987	0.7543500511770727	0.8023656973878758	0.7924242424242425	0.8276543209876543
ERR1842989	0.8525198938992042	0.6348432055749129	0.7707959305804907	0.8746829020801623	0.9093362115488397	0.8293628808864266	0.8311036789297659	0.8731101511879049	0.9008958566629339	0.8539465506525793	0.611904761904762	0.7606896551724138	0.8678532901833873	0.904550499445061	0.8241269841269842	0.8560380725758477	0.8604522890237176	0.8764236902050114	0.8421351504826803	0.0	0.7179846046186145	0.853696906135291	0.8941717791411042	0.8643083421330517	0.8144671452236334	0.8487165483342436	0.7692760447321955
ERR1842990	0.8246719160104987	0.782166367444644	0.6363636363636364	0.8271983640081799	0.891062929666843	0.8218514531754575	0.8285714285714286	0.8308108108108108	0.8839627805145046	0.830694275274056	0.7735215053763441	0.6227941176470588	0.8406183368869936	0.8723872387238724	0.8113440197287299	0.8550973654066437	0.8237232289950577	0.8527435610302352	0.8037330316742082	0.7179846046186145	0.0	0.7968085106382978	0.8535586277521762	0.8154255319148936	0.7990275526742301	0.78125	0.7466743782533256
ERR1842991	0.8261656858306926	0.88468720821662	0.85	0.7281460134486071	0.8731034482758621	0.8591296545536115	0.8130577736026303	0.7997138769670958	0.8738823529411764	0.8450990350431691	0.8808423215202876	0.8508771929824561	0.7517275419545904	0.8318756073858115	0.8544176706827309	0.8363006923837785	0.7976878612716763	0.8385693571773803	0.762406015037594	0.853696906135291	0.7968085106382978	0.0	0.7705073494547179	0.7668418537983756	0.7502424830261881	0.7188288743059061	0.7868142444658325
ERR1842992	0.8101851851851852	0.9220956719817768	0.8909418657052727	0.8317757009345794	0.76751269035533	0.8780053428317008	0.8497932935231971	0.8570119156736938	0.8578313253012049	0.8294331773270931	0.9122098890010091	0.897448724362181	0.8414239482200647	0.7198924731182795	0.8755599800895968	0.8667315175097277	0.8587909552376557	0.8170974155069582	0.7359173126614987	0.8941717791411042	0.8535586277521762	0.7705073494547179	0.0	0.7292598112270243	0.8164967562557924	0.8108747044917257	0.8261278195488722
ERR1842993	0.796235294117647	0.9015398973401774	0.8598696461824954	0.813890149795733	0.8266148615832929	0.8558394160583942	0.8300469483568075	0.828692779613025	0.778238341968912	0.8153439153439154	0.8925619834710744	0.860114404576183	0.8269049858889934	0.7913265306122449	0.8611251900658895	0.8614931237721022	0.8224880382775119	0.7137425312330256	0.7543500511770727	0.8643083421330517	0.8154255319148936	0.7668418537983756	0.7292598112270243	0.0	0.8015087223008015	0.771232204221895	0.7902676399026763
ERR1842994	0.8438207333635129	0.8469087340529932	0.8417811463761251	0.8081315669255368	0.8864265927977839	0.8266166822867854	0.6389496717724289	0.8011611030478955	0.8747609942638623	0.8596938775510204	0.8525469168900804	0.8411016949152542	0.8120229007633588	0.8519417475728155	0.8225721784776903	0.7050923335198657	0.8037974683544303	0.8485143692157818	0.8023656973878758	0.8144671452236334	0.7990275526742301	0.7502424830261881	0.8164967562557924	0.8015087223008015	0.0	0.7542372881355932	0.759
ERR1842995	0.8247663551401869	0.8819545234639574	0.8359941944847605	0.7720974677496416	0.8742884250474383	0.8432660722665415	0.795968534906588	0.6801948051948052	0.8618485742379548	0.8356309650053022	0.8776709401709402	0.8358613217768147	0.7866336633663367	0.8445106805762543	0.842436974789916	0.8138686131386861	0.673614920460779	0.8257575757575758	0.7924242424242425	0.8487165483342436	0.78125	0.7188288743059061	0.8108747044917257	0.771232204221895	0.7542372881355932	0.0	0.7959586002957122
ERR1842996	0.8365160689333955	0.8199588477366255	0.8066933066933067	0.8272852549379881	0.8700239808153477	0.709541381128097	0.7972304648862513	0.8372539606337014	0.8668639053254438	0.8495248152059134	0.8111808328579578	0.7934352009054896	0.8303700144161461	0.8574962889658585	0.6880623875224955	0.8202716823406478	0.8189867191342843	0.8355196770938446	0.8276543209876543	0.7692760447321955	0.7466743782533256	0.7868142444658325	0.8261278195488722	0.7902676399026763	0.759	0.7959586002957122	0.0
