# Constructed from biom file
#OTU ID	ERR1842970	ERR1842971	ERR1842972	ERR1842973	ERR1842974	ERR1842975	ERR1842976	ERR1842977	ERR1842978	ERR1842979	ERR1842980	ERR1842981	ERR1842982	ERR1842983	ERR1842984	ERR1842985	ERR1842986	ERR1842987	ERR1842988	ERR1842989	ERR1842990	ERR1842991	ERR1842992	ERR1842993	ERR1842994	ERR1842995	ERR1842996
69fae8751a5613157d5bf1542a3c90fb	0.0	0.0	0.0	0.0	0.0	19.0	32.0	12.0	0.0	0.0	0.0	0.0	9.0	0.0	10.0	12.0	18.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85f54c8604859b3b9df614ee90d99dca	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0
f05be6dea61d023ac18f090523f1244a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	5.0	14.0	28.0	23.0	0.0	10.0	5.0
4453de99f913164619016f14eee9e5ae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
3ebc0a8d7ccf158a2e1c4ff49a8fbb10	30.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ba0db1c6f66931e6226a2bdb8d00ac2d	23.0	21.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	20.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4356780401d68f807f506bf643b5e6f9	13.0	0.0	0.0	0.0	18.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	25.0	0.0
6fc7676dcfb70c49728183301b938cc0	9.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	15.0	18.0	20.0	0.0	0.0	0.0	0.0	14.0
52b4c671926b125d4f87cf81d2e4a90c	0.0	18.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
cf1001aa3b095b7873f5c23dad41f6d7	0.0	0.0	0.0	25.0	0.0	5.0	11.0	11.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	3.0	9.0	6.0
bf6b08eb5a239436e5d0f90dba1a036f	0.0	0.0	0.0	19.0	0.0	0.0	0.0	12.0	22.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	18.0	24.0	0.0	0.0	0.0	0.0
50897f5ea5487c74bc79e7462be2e235	0.0	0.0	0.0	0.0	0.0	28.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0
154b21d30bd4ca2172e4797ac7055fc1	0.0	0.0	0.0	0.0	0.0	0.0	34.0	24.0	0.0	18.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55a56abfe2298fc9ab8ca44db54b7360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7fc1a6eb5c517099c63ec9aa737cd289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	27.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ba61322f98cc8d52f8a9142a7b01a279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
baab853364814838ed2ee786f6df2fcf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	24.0	16.0
e8824cd05f5b764857545d248c104181	20.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
05d93a661c26e9223ecb09c7dd7e01f8	15.0	46.0	43.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85d192dd85dcd33dc1b2fc361b9bf5c6	8.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	9.0	7.0	0.0	0.0	6.0	0.0	0.0	0.0	20.0	5.0	8.0	0.0	0.0	4.0	9.0	8.0	9.0
278706978a646a86c66a00c517e40a2e	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	14.0	22.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
fa2a3acc6040a2603092897106aa7758	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e1a30f50f2fb6fc427b662cfe753f566	0.0	0.0	25.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3a3d9ff93ca3b59b08effdad10346db8	0.0	0.0	23.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1adca2408f005d12f71b6b380d742be8	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0
5b6cf2f4347e87232bbfba351f276c96	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82daaaa623fdb2cc70463ff04445aa00	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	34.0	0.0	0.0	0.0	11.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0
05664417ae83db5fb539ffef0b9e0745	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7fca766feed66a2a1311386237f2c5ee	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e150739a13973251b60be84e762c7289	0.0	36.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ee79f8ef9ef4c667c7680c3f6eda6179	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	13.0	17.0	14.0	15.0	0.0	25.0	0.0	0.0
cd306133470f8cd095fed6177ed6b40e	0.0	0.0	0.0	39.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	29.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
893e41e4959026e1ae2efbe0279c5477	0.0	0.0	0.0	18.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	19.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4a75f50b1f71d550df9f3e432840ed10	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e6e0343184ad2b6225690ecf83f37657	0.0	0.0	0.0	0.0	20.0	0.0	4.0	0.0	43.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c248a383201663455b3dbb229856ebff	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	7.0	0.0	18.0	0.0	0.0	24.0	15.0	19.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
5f0bb5389866d0e53bcbffeba1b7296d	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	17.0	0.0	8.0	0.0	0.0	0.0	9.0	0.0	0.0	14.0	0.0	20.0	16.0
90c8952825ad0578e0a8d76c14c410bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	41.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fea8795c522952143af021e14452b668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	18.0	0.0
e0c829744df106ae5e63c9ebf44cba36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	18.0	0.0	0.0
99e166927d48ce5fee7207afbc1ed77a	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7f579c8b0f993e900995e89a061e5ab7	30.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	18.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dfaa87e179fd0ea1592b61bf1c27463e	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	19.0	37.0	0.0	0.0	0.0	0.0
73a3afbb1cb3aee5c760a51c516b6e57	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	31.0	0.0	0.0	0.0	0.0	18.0	0.0
abcb4a4496a290ba4897afc4cc55ca41	5.0	0.0	0.0	19.0	0.0	0.0	10.0	7.0	5.0	0.0	0.0	0.0	22.0	3.0	0.0	8.0	0.0	15.0	0.0	0.0	0.0	0.0	5.0	0.0	10.0	6.0	0.0
4083f8db4db1b9a0111b71f38a2c0490	0.0	56.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8c8a9f54b2130b120998a6d87606d69d	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
322ec6ec463a82f7ddafe3f2381714a7	0.0	7.0	8.0	15.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	16.0	0.0	0.0	11.0	0.0	13.0	16.0	0.0	0.0	0.0	0.0	0.0	9.0
be1ead4aa7669706225812f6984bee1c	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	15.0	0.0	0.0	0.0	14.0	12.0	0.0
fd7d737dc8e18d16224cde9538ce8f28	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	15.0	0.0
beeea02bcd9bd439ccb5f22ba92d82ea	0.0	0.0	0.0	8.0	0.0	9.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	30.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	18.0	9.0
9aba18860c7c5d4bfb0ef2a179cbf6e1	0.0	0.0	0.0	8.0	25.0	15.0	0.0	0.0	14.0	0.0	0.0	0.0	35.0	0.0	0.0	9.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48d33c664e0fc9129ebf6930e47ee17e	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	55.0
e762e2be5c5ae958d6717e1619125d1c	0.0	0.0	0.0	0.0	0.0	0.0	14.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	16.0	0.0
3c565b9750d2541c141aeb5062977ec4	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0
6731a20db5d554d8f35cfdccae87eb53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0
73b70cb07d4f17d6998f3fbf1ce789bf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	19.0	59.0	0.0	0.0	0.0	0.0	0.0
99b20bba5dea4105d5ab77f1be69947e	35.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	11.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6bdee717250bc79a77016c05caaa48bd	24.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	12.0	0.0	0.0	0.0	14.0	0.0
226717cc9b79b5eda7f597081ddab1c6	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0
df5b8614cd4d628650107a95ef50e3af	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	19.0	0.0	0.0	0.0	29.0	0.0
7c3b5bb5918ba92e3913d3a9f9534698	0.0	36.0	38.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c082e8afd7d3253044cfd8add88b10af	0.0	0.0	23.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	54.0	18.0	0.0	0.0	0.0	0.0	0.0
2bcc4bbeef082c62164e95063cc62cbf	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0
4d959c3cf5bcc8cdf24af6827768729b	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2a529d9bd041ce55976aa89f73399b11	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82b989c7c401488460713371c73f35ba	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0
7b098494c65be072316473303623513a	0.0	0.0	0.0	0.0	0.0	0.0	18.0	5.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	15.0	19.0	17.0	7.0	16.0
b8ec07ddefca7c20129edda0c8e24eb9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0
7f00d5ea436a17061db2258b22c61ee7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e19606d96cb25a8d5cb9953e025fc8bd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	29.0	19.0	0.0	39.0	0.0
10e6669d66180a9c213cf74d298690e2	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	29.0	16.0	0.0
adcb48482c2267e84a9583b4ea7c6a5b	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0c61c7d2da35d0be769bf22a87f6cffa	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79bbd58edf9209d2bf4446a0be952383	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	21.0	0.0	21.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
2c96e39f12a7b59bf3ed297850e6c5dc	0.0	0.0	0.0	39.0	6.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0
8aad0cb7ea81ec7d9273c09b6ac0029a	0.0	0.0	0.0	28.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	35.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44457178c7ee9fc73ecfccb47888fa90	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5007a7a3cc556a78f21e664943f9030c	0.0	0.0	0.0	0.0	0.0	7.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0
22aa6d15ce1565059ec92c7089a986a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0
b1dd64833c39649aadd5e30967fc9c30	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0
8a973b917a241c2ca78d87b78c159809	0.0	19.0	0.0	14.0	30.0	0.0	0.0	0.0	4.0	8.0	0.0	0.0	11.0	9.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
54f2ff0c124bc898cb5d57cff550f7fd	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	21.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c02184a6a7424df6a21952df68a9f772	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	13.0	0.0	34.0	0.0	0.0	0.0	0.0	6.0	0.0	13.0	0.0	16.0	0.0	0.0
0576f87e79bad03bd3f808f504443a94	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
80b5c2f585763fee8e96cb8da78d3b5c	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0
e5144fe0ea85f044d0927f3fc75674df	0.0	0.0	0.0	0.0	9.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8e2a361225422bb264969aac78ebcb5a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	65.0	0.0	0.0	0.0
874ba8c253235967191c58dc236eee6c	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8f0a0944a1d051715e74cbce7e627df9	28.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	13.0	0.0	0.0	0.0	24.0	0.0	0.0	11.0	0.0
2e9f1de46b17159fcf7429735931f4aa	13.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	22.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	10.0	20.0	0.0	0.0
eb3955f953103b8dc4e804aa18862e81	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64dd829481dec2ef56e36edc0506f907	0.0	24.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	15.0	13.0	12.0
7f05b29a1b7c06a550d311196fe64b38	0.0	0.0	0.0	54.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
397c3c6a974a8237336d8d07099a32e0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ab39052358d56acd2f60773012296bda	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	11.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	19.0	13.0	0.0	0.0	0.0
733ebccdd037fac3490a279fbbba4d75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0
32ef4fe0fb995d4cad57fb148f44e5fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0
ce3454ff93ba6d766679f019b63bb033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b9aada5fcb49b3764dba79b3e7924dd8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	43.0	0.0	33.0	0.0	22.0	0.0
7d15d5993da1e5133d91626f1680d6cb	0.0	22.0	20.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	18.0	17.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
df547418c12451ba76871eb23ea0f8dc	0.0	19.0	11.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0
afb1f0a39e5679403b19d15be24a11b8	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
57957fc31a84d84cf5e313c1d05a5d41	0.0	0.0	9.0	0.0	0.0	31.0	16.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0
d680b7c7f72f1a8f8ce6b1afab751bd3	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0
3217f012dcea923c98cbc7acc7fb7199	0.0	0.0	0.0	0.0	0.0	19.0	0.0	20.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0
