	ERR1842997	ERR1842998	ERR1842999	ERR1843000	ERR1843001	ERR1843002	ERR1843003	ERR1843004	ERR1843005	ERR1843006	ERR1843007	ERR1843008	ERR1843009	ERR1843010	ERR1843011	ERR1843012	ERR1843013	ERR1843014	ERR1843015	ERR1843016	ERR1843017	ERR1843018	ERR1843019	ERR1843020	ERR1843021	ERR1843022	ERR1843023
ERR1843013	0.7622377622377622	0.8217054263565892	0.8148148148148148	0.8294573643410853	0.8045112781954887	0.7592592592592593	0.773972602739726	0.6821705426356589	0.8015873015873016	0.8045112781954887	0.838150289017341	0.7943262411347518	0.768	0.8266666666666667	0.7819905213270142	0.7272727272727273	0.0	0.751412429378531	0.8394160583941606	0.8024691358024691	0.8137931034482758	0.8321167883211679	0.8068965517241379	0.8206896551724138	0.847457627118644	0.7938931297709924	0.8478260869565217
ERR1843014	0.7682926829268293	0.8278145695364238	0.7912621359223301	0.7777777777777778	0.7567567567567568	0.7444444444444445	0.7169811320754716	0.7419354838709677	0.7338129496402878	0.8051948051948052	0.8229166666666666	0.7658227848101266	0.7214285714285714	0.774390243902439	0.7577092511013216	0.7225433526011561	0.751412429378531	0.0	0.8280254777070064	0.8225806451612904	0.8203592814371258	0.821656050955414	0.7625	0.782608695652174	0.8134715025906736	0.7880794701986755	0.8205128205128205
ERR1843015	0.6792452830188679	0.8383838383838383	0.8385093167701864	0.8	0.7551020408163265	0.8531468531468531	0.7966101694915254	0.8125	0.8125	0.7920792079207921	0.8531468531468531	0.8230088495575221	0.7938144329896907	0.7807017543859649	0.8775510204081632	0.8478260869565217	0.8394160583941606	0.8280254777070064	0.0	0.8015267175572519	0.7614678899082569	0.77	0.7636363636363637	0.7818181818181819	0.8071428571428572	0.7263157894736842	0.78
ERR1843016	0.7847222222222222	0.7394957983193278	0.7597765363128491	0.8267716535433071	0.7923076923076923	0.7716049382716049	0.7793103448275862	0.7913669064748201	0.8359375	0.7829457364341085	0.7077922077922078	0.7272727272727273	0.8125	0.8082191780821918	0.7914691943127962	0.7950310559006211	0.8024691358024691	0.8225806451612904	0.8015267175572519	0.0	0.7022900763358778	0.8296296296296296	0.8125	0.8181818181818182	0.8117647058823529	0.7906976744186046	0.7734375
ERR1843017	0.7952755905511811	0.8256880733944955	0.7341772151898734	0.8018867924528302	0.7837837837837838	0.7959183673469388	0.7795275590551181	0.7933884297520661	0.8240740740740741	0.7837837837837838	0.7959183673469388	0.7079646017699115	0.7735849056603774	0.7936507936507936	0.8051282051282052	0.821917808219178	0.8137931034482758	0.8203592814371258	0.7614678899082569	0.7022900763358778	0.0	0.7636363636363637	0.768595041322314	0.7647058823529411	0.7755102040816326	0.7476635514018691	0.7264150943396226
ERR1843018	0.8442622950819673	0.8514851485148515	0.8674698795180723	0.7634408602150538	0.7821782178217822	0.8461538461538461	0.7777777777777778	0.8035714285714286	0.85	0.839622641509434	0.8775510204081632	0.8448275862068966	0.7708333333333334	0.8333333333333334	0.8549222797927462	0.7969924812030075	0.8321167883211679	0.821656050955414	0.77	0.8296296296296296	0.7636363636363637	0.0	0.7545454545454545	0.75	0.7647058823529411	0.7422680412371134	0.7575757575757576
ERR1843019	0.7777777777777778	0.8378378378378378	0.864406779661017	0.7572815533980582	0.7169811320754716	0.7972972972972973	0.78125	0.7851239669421488	0.8148148148148148	0.8376068376068376	0.8662420382165605	0.7950819672131147	0.7403846153846154	0.7459016393442623	0.8640776699029126	0.7730496453900709	0.8068965517241379	0.7625	0.7636363636363637	0.8125	0.768595041322314	0.7545454545454545	0.0	0.7017543859649122	0.7687074829931972	0.7614678899082569	0.7522935779816514
ERR1843020	0.8031496062992126	0.8660714285714286	0.8430232558139535	0.7766990291262136	0.7592592592592593	0.8187919463087249	0.8062015503875969	0.7711864406779662	0.7884615384615384	0.7927927927927928	0.8571428571428571	0.8211382113821138	0.7714285714285715	0.782258064516129	0.8571428571428571	0.8287671232876712	0.8206896551724138	0.782608695652174	0.7818181818181819	0.8181818181818182	0.7647058823529411	0.75	0.7017543859649122	0.0	0.8145695364238411	0.6831683168316832	0.7358490566037735
ERR1843021	0.8580246913580247	0.8571428571428571	0.845771144278607	0.8394160583941606	0.8402777777777778	0.8192090395480226	0.7191780821917808	0.8441558441558441	0.8958333333333334	0.8402777777777778	0.8258426966292135	0.8516129032258064	0.8088235294117647	0.8354430379746836	0.8377192982456141	0.7784431137724551	0.847457627118644	0.8134715025906736	0.8071428571428572	0.8117647058823529	0.7755102040816326	0.7647058823529411	0.7687074829931972	0.8145695364238411	0.0	0.7703703703703704	0.7898550724637681
ERR1843022	0.8017241379310345	0.8367346938775511	0.8518518518518519	0.7582417582417582	0.79	0.8102189781021898	0.8050847457627118	0.7184466019417476	0.7717391304347826	0.79	0.8357142857142857	0.831858407079646	0.7659574468085106	0.8	0.8711340206185567	0.8296296296296296	0.7938931297709924	0.7880794701986755	0.7263157894736842	0.7906976744186046	0.7476635514018691	0.7422680412371134	0.7614678899082569	0.6831683168316832	0.7703703703703704	0.0	0.7263157894736842
