	ERR1842997	ERR1842998	ERR1842999	ERR1843000	ERR1843001	ERR1843002	ERR1843003	ERR1843004	ERR1843005	ERR1843006	ERR1843007	ERR1843008	ERR1843009	ERR1843010	ERR1843011	ERR1843012	ERR1843013	ERR1843014	ERR1843015	ERR1843016	ERR1843017	ERR1843018	ERR1843019	ERR1843020	ERR1843021	ERR1843022	ERR1843023
ERR1843007	0.449534117971103	0.4526552723804452	0.4493776810226641	0.676006493354583	0.525460217757024	0.4733549806171959	0.5208762310606418	0.4826725197804098	0.5104035440596508	0.5795815936914529	0	0.4541640872036692	0.5372596837735689	0.4728866530325757	0.4662297212007879	0.5605419194226784	0.4691462514444343	0.5024271598694978	0.5098066277755031	0.3955642036541963	0.4658735521042022	0.5674906360250931	0.5196052956393368	0.4969957148113932	0.5288790995278471	0.5226098032765332	0.4844070388654392
ERR1843008	0.408669007142748	0.4884180871849017	0.4215654546162383	0.6384033697731168	0.4421422619750039	0.3964585079716946	0.5488581527091925	0.4028735430899021	0.4799538839549438	0.558810298467166	0.4541640872036692	0	0.4046603819022897	0.4083209924837395	0.4898800883694141	0.503913362123543	0.474663860712648	0.5010057587016605	0.4680740045441842	0.4032095135480104	0.3916875260959883	0.5409562948312225	0.489336909712992	0.5045881732496136	0.5125212451970307	0.4999917661765462	0.5072447676850266
ERR1843009	0.4764204320687392	0.5262254598861118	0.5710760363413351	0.6201407304912968	0.4229512919852658	0.4597678110833928	0.5818971349637463	0.4249810496834042	0.431302095313894	0.6022520795158441	0.5372596837735689	0.4046603819022897	0	0.4009403325605824	0.5978010344159521	0.5327026969072818	0.5126057874176525	0.5402045943111053	0.499505476100668	0.524769118688607	0.5075366701130999	0.5859594484133021	0.5036710215142216	0.4873649486193262	0.5553019573369314	0.485110545855296	0.5308639567090339
ERR1843010	0.4270390375478984	0.5218825462422824	0.5148365876216651	0.6519692255189914	0.3139989497696269	0.3848581332540722	0.5393433210718226	0.472263768858462	0.4081857719712295	0.5990652223013021	0.4728866530325757	0.4083209924837395	0.4009403325605824	0	0.4989043933715248	0.5068164754948858	0.4818698302960243	0.4671094307342424	0.452237868967863	0.4791479957859864	0.4813665589787756	0.5495539955605931	0.4432284118207992	0.4835020323164946	0.5322539725376623	0.4617551048825907	0.4750500383201579
ERR1843011	0.4837266200663953	0.6322340257343022	0.4539816088520015	0.6990282208987114	0.548020178675812	0.4232503083218047	0.5390070156992556	0.484738473236719	0.5083773139447888	0.639244678562252	0.4662297212007879	0.4898800883694141	0.5978010344159521	0.4989043933715248	0	0.5019623358217424	0.4373024967613862	0.4191409285302546	0.5180126646115147	0.4781351255076058	0.4771661111081991	0.5385713452212435	0.50299185145978	0.4964852066344534	0.5407127112711467	0.5573419286271298	0.5321754237232278
ERR1843012	0.4708467229458496	0.623445202147674	0.5141998124918175	0.5382153263742404	0.5182314273975496	0.4771095850912659	0.5638707279039217	0.502112386247536	0.5035510567698633	0.6440529443321592	0.5605419194226784	0.503913362123543	0.5327026969072818	0.5068164754948858	0.5019623358217424	0	0.4862209527708767	0.503657505486667	0.5584824899543694	0.5242906827082131	0.5358031247117858	0.6057004379102408	0.5515566566749508	0.5778807548179217	0.5716617929801968	0.5696573437195938	0.6006234166773976
ERR1843013	0.4025491292566803	0.5310331943644263	0.4893770706245425	0.6678542507916735	0.4461296248590594	0.4196928312005822	0.518811798633344	0.3946541339179701	0.4132409365804294	0.5969980014019942	0.4691462514444343	0.474663860712648	0.5126057874176525	0.4818698302960243	0.4373024967613862	0.4862209527708767	0	0.4013191797266261	0.4909581329672683	0.4515256669561674	0.4443823232692554	0.4896945647113029	0.4922908799769974	0.518323312653587	0.524305638808664	0.4923295087320492	0.5264439871879528
ERR1843014	0.3741754721121135	0.5864984528621882	0.4830115828547761	0.6691282625039626	0.4415431241043679	0.4420843132164433	0.5179858275451165	0.4739756817285456	0.4032045507817574	0.6181618672560029	0.5024271598694978	0.5010057587016605	0.5402045943111053	0.4671094307342424	0.4191409285302546	0.503657505486667	0.4013191797266261	0	0.4493735107694646	0.4807657033720639	0.4609393826456578	0.4847279490400777	0.4560008891317818	0.4696193308126168	0.5367854954146916	0.4825667081955116	0.4964445698199124
ERR1843015	0.3705218213491651	0.5804912179049089	0.5506391461879544	0.6811260931529484	0.4709790638307826	0.5353152868672856	0.5862602385315197	0.4534857046792192	0.5039664685866535	0.6038093107156243	0.5098066277755031	0.4680740045441842	0.499505476100668	0.452237868967863	0.5180126646115147	0.5584824899543694	0.4909581329672683	0.4493735107694646	0	0.4559629253034809	0.2744702114342212	0.3653588635307172	0.3632969350376523	0.319372561931121	0.4741441815564942	0.3383920141339651	0.3870214535609934
ERR1843016	0.4647468599571197	0.5039416344487	0.4286538512431997	0.6768451801297022	0.4854168999814023	0.4582646548175422	0.5423840544795246	0.4519049482009299	0.5003172476146401	0.5997351659643946	0.3955642036541963	0.4032095135480104	0.524769118688607	0.4791479957859864	0.4781351255076058	0.5242906827082131	0.4515256669561674	0.4807657033720639	0.4559629253034809	0	0.4020507523770503	0.5175172460106257	0.5072765365390305	0.4549375902338242	0.5092943606891956	0.502010579027381	0.4617606298954107
