	ERR1842997	ERR1842998	ERR1842999	ERR1843000	ERR1843001	ERR1843002	ERR1843003	ERR1843004	ERR1843005	ERR1843006	ERR1843007	ERR1843008	ERR1843009	ERR1843010	ERR1843011	ERR1843012	ERR1843013	ERR1843014	ERR1843015	ERR1843016	ERR1843017	ERR1843018	ERR1843019	ERR1843020	ERR1843021	ERR1843022	ERR1843023
ERR1842997	0	0.1096439145802212	0.05684048706816774	0.07954794306590333	0.06450035488947259	0.1072518829315929	0.09784045347692481	0.06592751883474336	0.09688309077666915	0.04793196265733613	0.07852499138390669	0.1030588403949241	0.1012270489175092	0.06587966933028899	0.08900155612620581	0.05358870609345335	0.08437821499737173	0.08850848207974116	0.09256705750465681	0.08243337548142696	0.09753145418736921	0.1079541531581077	0.1080305176066149	0.1042492299272882	0.1068158147231202	0.1177987438101029	0.1302839530581527
ERR1842998	0.1096439145802212	0	0.07939753615093587	0.07745788834613844	0.09295019045479386	0.09291446015653254	0.1016781338741126	0.06780764648492517	0.05296656544158162	0.1434256786692931	0.1173988147107337	0.09263795857888138	0.05527111716704731	0.08146505897500966	0.1359093028342939	0.07927526759378289	0.1244024288814359	0.1359077474834347	0.0604482319752491	0.06531187339271559	0.05069869823533879	0.06085077162166685	0.03804475660170965	0.05956691073586255	0.08030918961001333	0.05880890422873875	0.07215687154642161
ERR1842999	0.05684048706816774	0.07939753615093587	0	0.08047388236375633	0.09202525348236736	0.07462009961105062	0.06679465428689728	0.04168468618766292	0.0931239481557414	0.08277526081731842	0.07069929469614263	0.06568420247561657	0.09757275491107453	0.0902695382716739	0.07944708528436109	0.06454061420332183	0.06641983095386308	0.08105409710162953	0.1090672897321773	0.04937373644495274	0.09413886957368837	0.1191082091111149	0.09065737000153602	0.1130122016237899	0.113335718728324	0.1195723586540106	0.1363592516210047
ERR1843000	0.07954794306590333	0.07745788834613844	0.08047388236375633	0	0.07686264124507007	0.09171820616398164	0.07178472621904977	0.05086327113326057	0.06493718172052308	0.1096780922707579	0.1228621073109455	0.1001200960746051	0.06534946072949868	0.07467197684031968	0.1191468603064229	0.05668781673705704	0.1050691102434357	0.1132852621081906	0.08606162315476994	0.07841117413985577	0.08248768435495309	0.09595054417600815	0.07306738316426815	0.0901819806450246	0.1013728956620786	0.1021629403675703	0.1187612639633666
ERR1843001	0.06450035488947259	0.09295019045479386	0.09202525348236736	0.07686264124507007	0	0.1142085060489853	0.1327477328069324	0.07916168500804012	0.06460388726167465	0.09105125164494918	0.1027855537701591	0.1224201582127994	0.07625989488881282	0.01808112337738872	0.1330962647219824	0.05973230622446564	0.1249218777390829	0.1254885905075809	0.07263499888056821	0.09865367067074414	0.07082860834175551	0.0854274497569131	0.08306156680158751	0.07769285383567423	0.08765185190088623	0.09062121770788716	0.1071442291460377
ERR1843002	0.1072518829315929	0.09291446015653254	0.07462009961105062	0.09171820616398164	0.1142085060489853	0	0.09291418877181758	0.06074266699864332	0.08380163561449633	0.1369710116984523	0.1182367689307613	0.04835829744149978	0.08405979632016268	0.1091620513553382	0.117022435201288	0.080565153332398	0.08435455298752073	0.08926518540634543	0.1286528673288917	0.0802672899172891	0.1161399825936303	0.1374033892863527	0.1051727542639137	0.131430118528017	0.1350798631017805	0.1395411120736481	0.1559799375113881
ERR1843003	0.09784045347692481	0.1016781338741126	0.06679465428689728	0.07178472621904977	0.1327477328069324	0.09291418877181758	0	0.06692532842990868	0.1087524208436656	0.1215866743391322	0.1125339280702752	0.09443440240541703	0.1151910658694703	0.1289864770844209	0.1065138457207875	0.0848119408849746	0.08850286631840142	0.1060530291063686	0.1307125713847295	0.08245904142668085	0.1148270550457123	0.134752533713445	0.1115347754977611	0.1313747685501367	0.1309185405655267	0.1345556968937752	0.1486337046507391
ERR1843004	0.06592751883474336	0.06780764648492517	0.04168468618766292	0.05086327113326057	0.07916168500804012	0.06074266699864332	0.06692532842990868	0	0.06232233260878112	0.09726648521879139	0.08928535728090051	0.0638090005810053	0.06910592918112705	0.07579442038707496	0.09236637910581064	0.04090281568075838	0.07033551316345461	0.08524542666385315	0.08644076474682846	0.04246019586711502	0.07918767838309267	0.09633261392570422	0.06806181731274798	0.08934320234364916	0.09683910692578548	0.1001242608384553	0.1190251704244842
ERR1843005	0.09688309077666915	0.05296656544158162	0.0931239481557414	0.06493718172052308	0.06460388726167465	0.08380163561449633	0.1087524208436656	0.06232233260878112	0	0.1240690810917238	0.1339557399656051	0.1105758380968298	0.03401368678532008	0.05609385679265106	0.1375063263661742	0.07768214374132153	0.1107581762534878	0.1077679068690024	0.08130187662399703	0.09328339543441294	0.0766260981303928	0.0896503486672464	0.06024749954513781	0.08149574755928292	0.1020595798231613	0.09435010922725748	0.1101931496826236
ERR1843006	0.04793196265733613	0.1434256786692931	0.08277526081731842	0.1096780922707579	0.09105125164494918	0.1369710116984523	0.1215866743391322	0.09726648521879139	0.1240690810917238	0	0.07811249425533352	0.1294998192121566	0.1250235618662179	0.09285914553959537	0.07276987060979714	0.09209560009136789	0.07064220636840451	0.06736269486926674	0.1336641098025446	0.1098424394876643	0.133943147894388	0.1487651072115232	0.1446800437530255	0.1427599562140355	0.1469931806654478	0.154893889888067	0.1709827990383121
